0.0,5.5600000000000005,"來,他給你"
5.88,8.58,"你現在進去你,你可以領多少就領多少"
8.58,9.98,"你領好愛,你都在跟我說"
9.98,12.18,"你跟我們家裡領到滿,對,你這領到滿"
12.18,12.8,好
13.3,14.42,"大家好,我是棒"
14.42,16.12,今天的是你是這樣
16.12,19.86,"常久以來,我一直告訴大家不要當車手"
19.86,21.080000000000002,不要去做這些事情
21.080000000000002,21.98,但你們都不聽
21.98,22.72,沒有問題
22.72,24.080000000000002,今天我已經決定了
24.080000000000002,26.86,我現在來要台中跟事情大合作
26.86,29.52,我直接讓我的同事安全當車手
29.52,31.68,直接讓你們看看當車手的下場
31.68,33.92,既然兩性勸導沒有用的話
33.92,35.16,我們就惡性勸導
37.16,39.6,"做好事,因為我們就開始幹壞事"
39.6,40.480000000000004,沒錯
40.480000000000004,42.32,"就是這樣,我們現在等它領出來"
42.32,43.16,好出來
43.16,44.72,我領多少
44.72,46.36,你太多了吧
46.36,46.6,你
46.6,47.36,算了
47.36,48.519999999999996,"好,我跟你講"
48.519999999999996,51.8,同學要開始我二十四小時只要抓不動
51.8,52.66,這錢就領
52.66,54.16,明天你可以再領一遍
54.16,55.519999999999996,兩天就這個兩倍
55.519999999999996,56.32,三天又三倍
56.32,57.120000000000005,你現在就跑
57.120000000000005,59.32,我現在就準備去倒景觀抓你
60.28,62.92,我怎麼覺得有點不爽
62.92,66.4,"各位,今天呢,機會難得"
66.4,69.04,我也很好奇到底抓車手怎麼抓
69.04,70.76,我們就直接來實測了一點
70.76,72.4,"好,那我們先找景方討論一下"
72.4,74.2,各位
74.2,78.32,現在在我旁邊的這位是科技爭查對的對長
78.32,82.32,這一次我們能不能在二十四小時之內抓到車手
82.32,83.32,對長真的就看你
83.32,84.6,我是真的卡已經給他了
84.6,85.56,他真的有領哦
85.56,87.0,如果我們沒有抓到的話
87.0,87.92,我會破身
87.92,89.32000000000001,所以應該是OK的嗎
89.32000000000001,89.84,OK
89.84,92.16,他只要我們抓的流程是怎麼樣
92.16,93.76,"等一下,我會拍一個同人"
93.76,94.88,可以你去太一所
94.88,97.76,那我們來針對他提款的一項
97.76,98.92,還有一款之後
