0.0,0.64,哈囉我是阿滴
0.64,1.76,不知道大家看不看得出來
1.76,2.88,其實我平常是一個
2.88,3.8000000000000003,不太會消平的人
3.8000000000000003,4.48,是疲媒
4.48,6.2,不過不管你是不是個購物旁
6.2,9.44,有時候還是會要討論到平排的名字
9.44,12.0,在台灣有很多國際知名平排
12.0,13.08,但是問題是
13.08,15.280000000000001,我們常常會把他們的發言念錯
15.280000000000001,16.48,所以呢今天阿滴英文
16.48,18.36,就是要來做一個超級使用的
18.36,20.12,平排發言教學
20.12,21.32,耶
21.32,22.52,這個很認真過了耶
23.52,25.2,不是我們不一樣
25.2,25.6,OK
25.6,26.96,我們不一樣
26.96,27.76,沒有啊
27.76,28.64,我們沒有人在講講講
28.64,30.240000000000002,我們今天提
30.240000000000002,31.44,我們今天提
32.44,33.84,我們提升一個Label
33.84,34.96,今天天氣這麼好
34.96,35.68,對不對
35.68,37.84,帶大家出去戶外走一走
37.84,38.4,Let's go
38.4,39.6,不過我要先講一下
39.6,41.68,待會介紹的平排來自世界各地
41.68,43.68,可能有法國德國日本
43.68,45.04,在台灣可能也有大家
45.04,46.8,自己已經習慣的念法
46.8,48.0,那一般來說其實只要
48.0,49.96,講得到對方聽懂就可以了
49.96,52.56,不過今天我要介紹的是在英文裡面
52.56,53.120000000000005,要怎麼辦
53.120000000000005,53.88,也就是說
53.88,55.6,如果你要講給美國人聽
55.6,56.92,他比較能夠聽得懂
56.92,58.480000000000004,你再講哪一個平排
58.48,61.519999999999996,那我們首先就先從後面這個開始
61.519999999999996,62.8,好是多
62.8,64.24,不是念Cascol
64.24,65.92,也不是Cascol
65.92,67.52,是Cascol
67.52,69.67999999999999,可以把裡面的Cascol拿出來
69.67999999999999,70.8,然後我們念快的時候
70.8,71.44,體會不法
71.44,73.6,所以是Cascol
73.6,76.4,還有另外一個很難念的賣場名字是
76.4,77.67999999999999,一家家具
77.67999999999999,78.08,說真的
78.08,78.96,我們工作室有
78.96,80.32,九層的東西都是在最晚買的
80.32,81.52,這裡超好光
81.52,83.75999999999999,那IKEA到比較念
83.75999999999999,85.12,IQ還是
85.12,86.16,IQ啊
86.16,87.67999999999999,如果你是在美國的話
87.68,89.52000000000001,應該是要念IQ啊
89.52000000000001,91.36000000000001,看到I做法I的聲音
91.36000000000001,92.32000000000001,滿值觀的
92.32000000000001,92.88000000000001,但是呢
92.88000000000001,94.64,在背一點圓溫裡面
94.64,97.04,IQEA其實是比較接近
97.04,97.76,IQ啊
97.76,98.32000000000001,了吧
98.32000000000001,99.44000000000001,有趣的是
99.44000000000001,100.16000000000001,IQ啊
100.16000000000001,101.68,或是IQ啊
101.68,102.72000000000001,的創辦人
102.72000000000001,104.0,在貴粉鍋人
104.0,106.56,跟外國人討論到自己的平排的時候
106.56,108.64000000000001,就會分別使用IQ啊
108.64000000000001,110.16000000000001,以及IQ啊
110.16000000000001,113.36000000000001,我想這個是英文跟圓溫的差別吧
113.36000000000001,114.32000000000001,OK
114.32000000000001,115.12,IQEA
115.12,116.12,這個
116.12,116.52000000000001,IQEA超不容易
116.52000000000001,118.24000000000001,來 to lead and develop IQEA
118.24000000000001,119.28,這個好像在太久了
119.28,120.48,我們來看最後一個賣場
120.48,120.88000000000001,就是
120.88000000000001,121.92,加樂福
121.92,123.44,看到它的英文名字嗎
123.44,124.72,這個單紙應該要念
124.72,125.92,IQEA
125.92,126.56,IQEA
126.56,126.88000000000001,QEA
126.88000000000001,128.08,有點像車子
128.08,129.04,四個
129.04,130.8,因為它其實是圓織於法文
130.8,133.04000000000002,所以後來就也用了法文裡面的法英
133.04000000000002,134.4,不說你小知識
134.4,136.48000000000002,這個其實也是一個英文單紙
136.48000000000002,137.04000000000002,意思是
137.04000000000002,137.92000000000002,實質路口
137.92000000000002,138.32,單紙
138.32,139.28,法英要是
139.28,140.32,Carriford
140.32,141.44,所以如果你稍後只
141.44,142.08,加樂福
142.08,143.20000000000002,要讓外國人聽懂的話
143.20000000000002,144.88,要念IQEA
144.88,146.07999999999998,再不說一個小知識
146.07999999999998,147.68,你知道其實它的LOGO裡面
147.68,149.51999999999998,長著一個C嗎
149.51999999999998,151.28,果然是知識型Youtuber
151.28,152.56,連這個都知道
152.56,154.24,再來我們來看一下三十一餐品
154.24,155.68,從最難念的開始
155.68,158.24,華碩ASUS到底要怎麼念
158.24,159.44,SUS
159.44,160.48,AUSS
160.48,161.84,AUSS4
161.84,162.88,都不對
162.88,164.48,它的正確念法式
164.48,166.48,AUS
166.48,167.35999999999999,難道是台灣品牌
167.35999999999999,169.76,我們愛怎麼沒有這麼念AUS
169.76,171.44,再來就是洪機
171.44,173.35999999999999,這個的話就非常簡單
173.35999999999999,174.24,AUSR
174.24,175.84,把裡面的AUS拿出來
175.84,177.28,加上ER
177.28,178.08,AUSR
178.08,178.88,簡單的名料
178.88,180.88,再來是韓國的山心
180.88,182.48000000000002,在台灣的大家可能會念
182.48000000000002,183.68,AUSSM送
183.68,185.76000000000002,但是它的法英應該是
185.76000000000002,187.04000000000002,SAMSUNG
187.04000000000002,188.0,大家可以想
188.0,190.0,SAMSUNG
190.0,191.68,的那個送
191.68,192.72,SAMSUNG
192.72,194.08,接下來這個是我身為Youtuber
194.08,195.60000000000002,最常用的相機品牌
195.60000000000002,197.76000000000002,它的法英就沒有什麼爭議了
197.76000000000002,198.72,Cannon
198.72,200.96,就像是那個大炮一樣
200.96,201.60000000000002,Cannon
201.60000000000002,202.72,不過這個相機品牌
202.72,204.88,就有一些地區性的法英差異
204.88,207.2,在日本的話這個品牌的法英是
207.2,208.0,你看
208.0,209.44,那早上成英文之後
209.44,212.8,它的法英在英國是比較接近日本的
212.8,213.76,那款
213.76,216.16,不過如果是美國法英的話
216.16,217.2,確實
217.2,218.4,Nikon
218.4,220.96,SaiNai的Nikon
220.96,221.68,講了這麼多
221.68,222.8,杜子也惡了
222.8,224.72,今天來找一個人起來吃飯
224.72,225.44,就是
225.44,226.4,Youtuber撞大小
226.4,227.04,一起留片
227.04,228.0,Youtuber
228.0,228.64,來留片
228.64,229.36,後面這個
229.36,231.68,麥當老的英文要怎麼樣
231.68,233.28,麥當老
233.28,234.96,好想想想想想想想想
234.96,236.4,Mikonaut
236.4,237.36,Mikonaut
237.36,239.28,後面的S的法英要注意
239.28,240.24,還有另外一個
240.24,241.84,維音S要注意的就是
241.84,243.12,金巴克
243.12,243.44,Yeah
243.44,244.4,Take it away
244.4,245.84,Starbucks
245.84,246.72,Starbucks
246.72,248.64000000000001,Today's episode sponsored by Starbucks
248.64000000000001,248.88,No
248.88,249.60000000000002,不是不是沒有
249.60000000000002,250.64000000000001,沒有
250.64000000000001,252.16,所以講Starbucks的時候呢
252.16,253.84,後面那個S非常重要
253.84,254.8,Starbucks
254.8,255.60000000000002,Lio Wangjio
255.60000000000002,256.0,好
256.0,256.64,拜拜
256.64,257.68,Bye
257.68,258.48,這麼快
258.48,259.44,好可愛
259.44,260.08,Starbucks
260.08,260.88,接下來我們來看一下
260.88,261.84,EF的品牌
261.84,262.88,先從我現在
262.88,265.04,身上穿著這一件開始
265.04,266.08,它的巴英是
266.08,267.36,Liveise
267.36,269.2,不是Liveise
269.2,270.32,Liveise
270.32,271.36,那這件衣服呢
271.36,272.56,其實是我去參加
272.56,273.68,Youtube高峰會
273.68,274.32,他們送我的
274.32,275.2,所以上面還有
275.2,276.4,你要秀一個
276.4,278.8,Youtube的LOGO
278.96,279.44,OK好
279.44,280.96,這個不是重點
280.96,282.24,重點是
282.24,282.71999999999997,這個
282.71999999999997,284.8,有跟我們合作過好棒的品牌
284.8,286.64,低妹有一個全泡
286.64,287.76,但是他都不太傳媒
287.76,288.88,他不運動
288.88,290.08,那這個的巴英
290.08,291.35999999999996,其實也有一些
291.35999999999996,293.03999999999996,地區性的差異
293.03999999999996,294.47999999999996,在妹國的話呢
294.47999999999996,295.12,是練
295.12,296.47999999999996,而低的是
296.47999999999996,297.52,但是在英國
297.52,298.88,跟其他歐洲地區的話呢
298.88,299.68,是練
299.68,300.47999999999996,阿滴的
301.12,301.84,因為
301.84,303.12,這個品牌是得國的
303.12,304.08,所以我覺得可能
304.08,304.64,阿滴的
304.64,306.56,是比較接近原文的發音
306.56,307.59999999999997,不過如果你是要跟
307.59999999999997,308.88,美國人講的話呢
308.88,309.84,就要練
309.84,310.88,而低的是
310.88,311.84,接下來的這個呢
311.84,312.24,也是
312.24,314.71999999999997,美國跟英國的發音不太一樣
314.71999999999997,316.15999999999997,美國人呢會練
316.15999999999997,317.12,Nike
317.12,318.15999999999997,但是英國人
318.15999999999997,318.88,則是練
318.88,319.84,Nike
319.84,320.71999999999997,那這邊我覺得
320.71999999999997,322.64,美國人應該是發音比較正確的
322.64,323.84,因為Nike
323.84,324.96,他是根據一個
324.96,327.11999999999995,希腊的性格履神命名的
327.11999999999995,328.96,那在原文裡面的發音
328.96,330.23999999999995,應該是比較接近
330.23999999999995,330.79999999999995,Nike
330.79999999999995,331.03999999999996,好的
331.03999999999996,331.91999999999996,接下來是一個
331.91999999999996,332.96,我非常不熟悉的領域
332.96,335.35999999999996,就是晶平平排的發音
335.35999999999996,336.23999999999995,那這些品牌呢
336.23999999999995,338.47999999999996,他們大多數都是保留原文
338.47999999999996,341.35999999999996,所以進來英文之後發音本來就是
341.35999999999996,342.4,不是英文的
342.4,343.59999999999997,所以絕竅就是呢
343.59999999999997,344.96,非常有自信
344.96,346.23999999999995,非常划算的
346.23999999999995,347.67999999999995,把他面甩就可以了
347.67999999999995,348.88,我來為大家示範
348.88,349.76,第二
349.76,350.88,Shinnell
350.88,351.76,Furber
351.76,352.32,Lencom
352.32,353.2,Luibiton
353.2,353.92,Amass
353.92,354.96,Bogery
355.36,356.4,金平平排發音
356.4,357.68,就是這麼簡單
357.68,358.15999999999997,那最後呢
358.15999999999997,360.96,帶大家回工作室來去教最後一些發音
360.96,361.44,好的
361.44,362.4,走了這麼多地方
362.4,363.36,花了這麼久的時間
363.36,365.04,還是最後回到工作室呢
365.04,368.24,來跟大家回顧一下最長聽到的發音錯誤
368.24,368.8,首先呢
368.8,370.48,是我們又愛又恨的社群網站
370.48,370.96,也就是
370.96,372.64,FB跟IG
372.64,373.12,但是呢
373.12,374.56,在英文發音裡面呢
374.56,376.88,我們應該要把它整個完整的面出來
376.88,377.44,也就是
377.44,378.32,Facebook
378.32,379.68,跟Instagram
379.68,381.68,再來是我們通訊最常使用的
381.68,382.32,這個
382.32,383.36,它的發音是
383.36,384.24,LINE
384.24,385.52,不是LINE
385.52,386.15999999999997,LINE
386.15999999999997,387.76,再來是視訊很常使用的
387.76,389.04,這個
389.04,390.64,不是SkyP
390.64,391.76,沒有到兩個音節
391.76,393.2,是SkyP
393.2,394.0,然後最後呢
394.0,395.44,就是現在各位正在使用的
395.44,397.52,這一個看影片的平排
397.52,398.96,叫做
398.96,400.08,不是YouTubei
400.08,400.56,OK
400.56,401.12,真的
401.12,402.64,不要再講YouTubei了
402.64,403.92,兩個音節
403.92,404.64,YouTube
404.64,405.52,好的以上就是
405.52,407.76,台灣常見的平排發音錯誤
407.76,408.96,今天我們嘗試走到戶外
